34816	468
346116	2
78853	619
335363	56
229380	209
13834	321
413705	50
28177	49
301584	1
353821	1
455199	3164
102427	165
184862	607
37918	25
495641	1
112670	1145
27679	50
1569	86
245793	124
43554	28
28195	57
472612	5
376354	57
10282	21
177193	2
449066	1
26159	4
13364	34
255031	192
37942	160
432190	1
10811	11
171075	18
10817	155
388172	24
329294	49
472657	204
161364	7
189012	208
99416	25
130145	19
9825	93
371300	14
105573	6
33893	63
345196	18
268393	57
29297	126
30837	6
214650	20
187000	20
150652	3
173187	1
148615	78
13957	23
9861	1107
22662	18
422016	12
54407	108
30344	5
77449	52
68233	37
138377	2
383625	527
142476	12
237709	20
28304	24
324246	1
325777	1
64663	134
352413	1
506014	13
275614	23
1695	31
85665	215
31907	561
204455	30
19623	50
92838	41
53929	31
211625	49
385192	27
16046	44
72371	143
90805	16
145592	47
53952	818
53959	21
13015	504
349400	69
414939	97
312038	43
7404	-1
330987	32
32494	70
241394	16
248054	112
94452	124
341232	3
232699	14
400636	48
11514	15
24826	14
52474	69
249593	8
404731	19
18174	2
33534	502
337658	1
419577	1225
40707	1
34052	2
40708	10
24839	7
21769	62
8458	271
94474	46
21776	19
16152	15
22815	216
23328	795
29474	607
297248	1
124203	2564
15662	99
412982	10
246577	1
15667	442
10035	3
165174	320
428862	9
372030	1
167740	83
21823	233
12609	1907
9026	254
319298	1091
120651	13
125771	148
414029	211
369480	908
271700	4
297808	11
311120	108
27989	200
88923	62
79706	148
94047	617
12640	67
81249	1
206693	37
86887	78
18792	19
208744	47
29036	564
407402	8
34670	31
53102	26
10096	1355
401270	17
13684	73
12665	3249
414076	4
53115	168
144253	666
53634	92
18306	1
76675	38
31110	10
217994	16
197011	95
401815	248
140179	27
426903	1
139152	14
463252	1219
66453	2
12695	103
43927	33
73624	97
43418	105
392607	7
49052	310
307109	6
9122	326
19363	290
183206	22
384930	1
421806	121
57257	2138
49068	12
6063	269
399798	2
9649	258
188339	19
49077	11
108473	51
16313	6
8634	333
12740	701
300992	11
323020	1076
60364	10
384458	40
109009	13
3536	9
171984	23
339414	1
465363	242
27093	10
64984	12
212442	16
181220	1183
72169	220
42984	139
290285	1
18926	62
407542	-1
419316	1
29683	44
380918	5
290288	10
22005	464
394225	67
343039	-1
16378	45
110074	1981
396795	51
394233	4
